datetime,city_name,lat,lon,temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,rain,thunder,thunder_count
2022-10-12 20:00:00,54,4.99719,-72.7074,23.76,20.3,24.31,23.05,24.12,1011,81,1.3,36,0.0,100,0,0,0
2022-10-12 21:00:00,54,4.99719,-72.7074,22.88,20.6,23.5,22.03,23.59,1012,87,1.6,10,0.0,100,0,0,0
2022-10-12 22:00:00,54,4.99719,-72.7074,22.65,20.74,23.29,21.93,23.38,1012,89,1.53,5,0.0,100,0,0,0
2022-10-12 23:00:00,54,4.99719,-72.7074,22.6,20.51,23.21,21.8,23.28,1012,88,1.17,0,0.0,100,0,0,0
2022-10-13 00:00:00,54,4.99719,-72.7074,21.69,19.98,22.26,20.88,22.46,1012,90,1.05,346,0.0,100,0,0,0
2022-10-13 01:00:00,54,4.99719,-72.7074,21.46,19.75,22.01,20.62,22.42,1011,90,0.95,335,0.0,100,0,0,0
2022-10-13 02:00:00,54,4.99719,-72.7074,20.95,19.07,21.42,20.03,21.76,1011,89,0.79,325,0.0,93,0,0,0
2022-10-13 03:00:00,54,4.99719,-72.7074,20.76,18.52,21.16,19.77,21.44,1011,87,0.7,328,0.0,89,0,0,0
2022-10-13 04:00:00,54,4.99719,-72.7074,20.58,18.34,20.97,19.57,21.2,1011,87,0.92,337,0.0,18,0,0,0
2022-10-13 05:00:00,54,4.99719,-72.7074,21.38,19.49,21.9,20.35,22.14,1011,89,0.95,330,0.0,68,0,0,0
2022-10-13 06:00:00,54,4.99719,-72.7074,22.88,19.45,23.34,21.67,23.79,1012,81,0.68,329,0.0,99,0,0,0
2022-10-13 07:00:00,54,4.99719,-72.7074,22.89,19.46,23.35,22.14,23.39,1013,81,0.35,336,0.0,99,0,0,0
2022-10-13 08:00:00,54,4.99719,-72.7074,22.8,18.97,23.2,22.33,23.25,1013,79,0.43,95,0.0,100,0,0,0
2022-10-13 09:00:00,54,4.99719,-72.7074,26.13,20.91,26.13,25.75,26.4,1014,73,0.92,104,0.0,100,0,0,0
2022-10-13 10:00:00,54,4.99719,-72.7074,26.88,21.63,28.89,26.35,27.13,1014,73,1.38,101,0.0,98,0,0,0
2022-10-13 11:00:00,54,4.99719,-72.7074,27.05,21.11,28.94,26.54,27.27,1013,70,1.66,105,0.0,98,0,0,0
2022-10-13 12:00:00,54,4.99719,-72.7074,28.4,21.19,30.73,27.81,28.71,1012,65,1.31,83,0.0,98,0,0,0
2022-10-13 13:00:00,54,4.99719,-72.7074,28.63,21.65,31.3,28.15,29.31,1011,66,1.69,78,0.0,97,0,0,0
2022-10-13 14:00:00,54,4.99719,-72.7074,27.16,20.98,29.04,26.55,28.13,1009,69,1.57,71,0.0,99,0,0,0
2022-10-13 15:00:00,54,4.99719,-72.7074,26.06,20.62,26.06,25.62,26.35,1009,72,1.23,70,0.0,97,0,0,0
2022-10-13 16:00:00,54,4.99719,-72.7074,26.16,21.38,26.16,25.76,26.51,1008,75,0.58,107,0.0,98,0,0,0
2022-10-13 17:00:00,54,4.99719,-72.7074,26.34,21.33,26.34,25.91,26.63,1008,74,1.13,93,0.0,99,0,0,0
2022-10-13 18:00:00,54,4.99719,-72.7074,25.78,21.86,26.48,25.07,26.32,1009,79,1.58,68,0.0,99,0,0,0
2022-10-13 19:00:00,54,4.99719,-72.7074,25.4,22.5,26.19,24.71,26.12,1009,84,1.23,51,0.0,100,0,0,0
2022-10-13 20:00:00,54,4.99719,-72.7074,25.19,22.49,25.98,24.59,25.73,1011,85,0.88,41,0.0,99,0,1,17
2022-10-13 21:00:00,54,4.99719,-72.7074,24.51,21.63,25.21,24.01,24.97,1011,84,0.72,350,0.0,99,0,1,31
2022-10-13 22:00:00,54,4.99719,-72.7074,24.8,21.52,25.48,24.22,25.46,1012,82,0.4,12,0.0,99,0,0,0
2022-10-13 23:00:00,54,4.99719,-72.7074,24.28,21.6,24.98,23.36,24.67,1012,85,0.89,43,0.0,99,0,0,0
2022-10-14 00:00:00,54,4.99719,-72.7074,23.87,21.76,24.61,23.11,24.13,1012,88,0.65,1,0.0,98,0,0,0
2022-10-14 01:00:00,54,4.99719,-72.7074,23.65,21.54,24.37,22.92,24.12,1011,88,0.38,318,0.0,99,0,0,0
2022-10-14 02:00:00,54,4.99719,-72.7074,22.91,20.25,23.48,22.37,23.5,1011,85,0.4,303,0.0,100,0,0,0
2022-10-14 03:00:00,54,4.99719,-72.7074,22.51,19.67,23.01,22.03,23.18,1011,84,0.15,310,0.0,99,0,0,0
2022-10-14 04:00:00,54,4.99719,-72.7074,22.17,19.34,22.64,21.74,22.79,1011,84,0.46,336,0.0,95,0,0,0
2022-10-14 05:00:00,54,4.99719,-72.7074,22.95,20.29,23.52,22.16,23.69,1011,85,0.39,2,0.0,96,0,0,0
2022-10-14 06:00:00,54,4.99719,-72.7074,22.97,20.5,23.57,22.25,23.66,1012,86,0.32,347,0.0,87,0,0,0
2022-10-14 07:00:00,54,4.99719,-72.7074,23.42,20.75,24.04,22.75,23.81,1014,85,0.42,340,0.0,79,0,0,0
2022-10-14 08:00:00,54,4.99719,-72.7074,24.29,21.02,24.92,23.84,24.58,1014,82,0.25,106,0.0,76,0,0,0
2022-10-14 09:00:00,54,4.99719,-72.7074,26.73,21.49,28.62,26.18,27.08,1015,73,0.94,104,0.0,79,0,0,0
2022-10-14 10:00:00,54,4.99719,-72.7074,26.61,20.92,26.61,26.26,26.91,1015,71,1.2,78,0.11,64,1,0,0
2022-10-14 11:00:00,54,4.99719,-72.7074,27.29,21.34,29.35,26.89,27.76,1015,70,1.37,80,0.11,43,1,0,0
2022-10-14 12:00:00,54,4.99719,-72.7074,28.89,21.65,31.63,28.36,29.53,1013,65,1.96,89,0.0,47,0,0,0
2022-10-14 13:00:00,54,4.99719,-72.7074,28.63,21.9,31.45,27.83,29.25,1012,67,2.1,94,0.0,52,0,0,0
2022-10-14 14:00:00,54,4.99719,-72.7074,28.37,21.65,30.96,27.73,28.69,1010,67,1.81,69,0.12,86,1,0,0
2022-10-14 15:00:00,54,4.99719,-72.7074,27.42,21.46,29.59,27.13,27.79,1009,70,1.46,61,0.19,96,1,0,0
2022-10-14 16:00:00,54,4.99719,-72.7074,27.1,21.16,29.03,26.71,27.45,1008,70,1.16,72,0.0,100,0,1,18
2022-10-14 17:00:00,54,4.99719,-72.7074,25.33,21.22,25.96,24.82,25.65,1007,78,1.46,90,0.0,99,0,1,10
2022-10-14 18:00:00,54,4.99719,-72.7074,24.45,21.95,25.2,23.96,24.86,1009,86,1.35,87,0.0,99,0,0,0
2022-10-14 19:00:00,54,4.99719,-72.7074,24.22,21.92,24.97,23.57,24.63,1010,87,1.44,77,0.0,75,0,0,0
2022-10-14 20:00:00,54,4.99719,-72.7074,23.58,21.66,24.32,23.09,24.15,1012,89,1.02,15,0.0,79,0,0,0
2022-10-14 21:00:00,54,4.99719,-72.7074,23.42,21.69,24.17,22.85,23.96,1013,90,1.14,320,0.0,89,0,0,0
2022-10-14 22:00:00,54,4.99719,-72.7074,23.61,21.87,24.38,23.1,24.13,1014,90,0.7,307,0.0,88,0,0,0
2022-10-14 23:00:00,54,4.99719,-72.7074,23.45,21.9,24.23,22.79,23.7,1014,91,0.64,304,0.0,89,0,0,0
2022-10-15 00:00:00,54,4.99719,-72.7074,23.3,22.1,24.11,22.85,23.72,1013,93,0.65,306,0.0,94,0,0,0
2022-10-15 01:00:00,54,4.99719,-72.7074,22.95,21.4,23.68,22.36,23.3,1013,91,0.76,312,0.0,90,0,0,0
2022-10-15 02:00:00,54,4.99719,-72.7074,22.82,20.91,23.48,22.14,23.17,1012,89,0.75,313,0.0,99,0,0,0
2022-10-15 03:00:00,54,4.99719,-72.7074,22.49,20.22,23.07,21.84,22.87,1012,87,0.67,316,0.0,93,0,0,0
2022-10-15 04:00:00,54,4.99719,-72.7074,22.08,20.0,22.64,21.49,22.53,1012,88,0.77,309,0.0,93,0,0,0
2022-10-15 05:00:00,54,4.99719,-72.7074,22.71,21.16,23.41,21.78,23.17,1012,91,0.76,307,0.0,94,0,0,0
2022-10-15 06:00:00,54,4.99719,-72.7074,22.79,21.06,23.47,22.06,23.34,1013,90,0.55,276,0.0,98,0,0,0
2022-10-15 07:00:00,54,4.99719,-72.7074,23.07,20.6,23.68,22.48,23.77,1015,86,0.41,244,0.0,98,0,0,0
2022-10-15 08:00:00,54,4.99719,-72.7074,24.21,20.54,24.78,23.64,24.87,1016,80,0.91,144,0.0,97,0,0,0
2022-10-15 09:00:00,54,4.99719,-72.7074,26.3,21.51,26.3,25.97,26.62,1016,75,1.48,140,0.0,99,0,0,0
2022-10-15 10:00:00,54,4.99719,-72.7074,26.46,21.67,26.46,25.97,26.69,1017,75,0.95,132,0.0,100,0,0,0
2022-10-15 11:00:00,54,4.99719,-72.7074,26.94,22.35,29.25,26.46,27.47,1016,76,0.51,116,0.0,100,0,0,0
2022-10-15 12:00:00,54,4.99719,-72.7074,28.01,22.26,30.82,27.75,28.31,1014,71,0.9,161,0.0,100,0,0,0
2022-10-15 13:00:00,54,4.99719,-72.7074,28.11,22.12,30.88,27.7,28.37,1013,70,0.78,141,0.0,98,0,0,0
2022-10-15 14:00:00,54,4.99719,-72.7074,27.73,21.52,30.04,27.33,28.21,1012,69,0.95,141,0.0,100,0,0,0
2022-10-15 15:00:00,54,4.99719,-72.7074,26.28,21.28,26.28,25.88,26.61,1011,74,0.64,133,0.0,99,0,0,0
2022-10-15 16:00:00,54,4.99719,-72.7074,25.59,20.61,26.14,25.1,25.84,1011,74,1.2,148,0.0,100,0,1,1
2022-10-15 17:00:00,54,4.99719,-72.7074,24.1,21.42,24.79,23.53,24.47,1011,85,1.31,151,0.26,99,1,1,98
2022-10-15 18:00:00,54,4.99719,-72.7074,24.2,21.71,24.92,23.36,24.55,1011,86,0.69,165,0.0,99,0,1,552
2022-10-15 19:00:00,54,4.99719,-72.7074,23.39,21.84,24.16,22.52,23.81,1012,91,1.09,168,0.45,98,1,1,5
2022-10-15 20:00:00,54,4.99719,-72.7074,23.33,21.23,24.02,22.49,24.01,1014,88,0.47,209,0.0,99,0,0,0
2022-10-15 21:00:00,54,4.99719,-72.7074,22.79,21.77,23.58,22.16,23.08,1014,94,1.11,284,0.0,95,0,1,1
2022-10-15 22:00:00,54,4.99719,-72.7074,22.93,21.74,23.71,22.37,23.26,1014,93,1.1,284,0.0,98,0,0,0
2022-10-15 23:00:00,54,4.99719,-72.7074,22.9,21.53,23.65,22.31,23.27,1014,92,1.11,284,0.0,95,0,0,0
2022-10-16 00:00:00,54,4.99719,-72.7074,22.42,21.06,23.12,21.77,22.83,1013,92,1.07,293,0.0,97,0,0,0
2022-10-16 01:00:00,54,4.99719,-72.7074,22.55,20.46,23.16,21.94,23.08,1012,88,0.78,293,0.0,79,0,0,0
2022-10-16 02:00:00,54,4.99719,-72.7074,22.19,20.65,22.84,21.7,22.45,1012,91,0.56,282,0.0,73,0,0,0
2022-10-16 03:00:00,54,4.99719,-72.7074,21.97,20.25,22.57,21.3,22.25,1012,90,0.7,279,0.0,51,0,0,0
2022-10-16 04:00:00,54,4.99719,-72.7074,21.8,19.54,22.31,21.23,22.52,1012,87,1.1,285,0.0,38,0,0,0
2022-10-16 05:00:00,54,4.99719,-72.7074,21.82,20.64,22.49,21.43,22.1,1012,93,1.13,269,0.0,48,0,0,0
2022-10-16 06:00:00,54,4.99719,-72.7074,22.12,20.58,22.76,21.64,22.53,1013,91,1.2,259,0.0,55,0,0,0
2022-10-16 07:00:00,54,4.99719,-72.7074,23.13,21.03,23.8,22.49,23.65,1014,88,0.94,245,0.0,55,0,0,0
2022-10-16 08:00:00,54,4.99719,-72.7074,23.44,20.96,24.09,22.75,24.06,1015,86,1.36,204,0.0,65,0,0,0
2022-10-16 09:00:00,54,4.99719,-72.7074,24.91,20.81,25.49,24.23,25.79,1016,78,1.54,205,0.0,80,0,0,0
2022-10-16 10:00:00,54,4.99719,-72.7074,24.97,20.87,25.56,24.33,25.88,1016,78,1.6,196,0.0,98,0,0,0
2022-10-16 11:00:00,54,4.99719,-72.7074,25.7,21.78,26.39,25.27,26.11,1015,79,1.84,194,0.0,94,0,0,0
2022-10-16 12:00:00,54,4.99719,-72.7074,27.34,22.07,29.75,27.12,27.64,1013,73,2.26,192,0.15,97,1,0,0
2022-10-16 13:00:00,54,4.99719,-72.7074,27.92,22.63,30.91,27.76,28.21,1012,73,2.51,176,0.24,97,1,0,0
2022-10-16 14:00:00,54,4.99719,-72.7074,27.8,22.29,30.53,27.54,28.22,1010,72,2.09,173,0.1,97,1,0,0
2022-10-16 15:00:00,54,4.99719,-72.7074,27.22,21.96,29.52,26.93,27.43,1010,73,1.46,173,0.1,95,1,0,0
2022-10-16 16:00:00,54,4.99719,-72.7074,27.17,22.35,29.62,26.44,27.96,1009,75,1.04,199,0.0,95,0,0,0
2022-10-16 17:00:00,54,4.99719,-72.7074,25.23,22.33,26.0,23.98,26.12,1009,84,2.33,196,2.94,100,1,0,0
2022-10-16 18:00:00,54,4.99719,-72.7074,24.56,22.44,25.37,23.53,25.22,1010,88,1.06,213,0.53,100,1,0,0
2022-10-16 19:00:00,54,4.99719,-72.7074,24.18,22.62,25.03,23.34,24.67,1011,91,1.19,183,0.0,100,0,0,0
2022-10-16 20:00:00,54,4.99719,-72.7074,23.88,21.77,24.62,22.98,24.59,1012,88,0.32,113,0.0,96,0,1,9
2022-10-16 21:00:00,54,4.99719,-72.7074,23.28,21.36,23.99,22.43,24.01,1012,89,0.61,74,0.0,93,0,1,11
2022-10-16 22:00:00,54,4.99719,-72.7074,23.47,21.73,24.22,22.64,23.89,1013,90,0.19,346,0.0,90,0,1,10
2022-10-16 23:00:00,54,4.99719,-72.7074,23.15,21.78,23.92,22.34,23.61,1013,92,0.54,283,0.0,78,0,1,4
2022-10-17 00:00:00,54,4.99719,-72.7074,21.97,21.47,22.76,21.08,22.49,1012,97,0.81,303,0.0,83,0,0,0
2022-10-17 01:00:00,54,4.99719,-72.7074,21.53,21.2,22.3,20.75,22.07,1012,98,0.76,300,0.0,87,0,0,0
2022-10-17 02:00:00,54,4.99719,-72.7074,21.6,20.76,22.3,20.95,22.09,1011,95,0.84,294,0.0,85,0,0,0
2022-10-17 03:00:00,54,4.99719,-72.7074,21.35,20.34,22.0,20.63,21.88,1011,94,0.81,297,0.0,84,0,0,0
2022-10-17 04:00:00,54,4.99719,-72.7074,21.22,20.04,21.83,20.54,21.7,1011,93,0.79,284,0.0,92,0,0,0
2022-10-17 05:00:00,54,4.99719,-72.7074,20.8,20.31,21.47,19.99,21.13,1011,97,1.03,288,0.0,90,0,0,0
2022-10-17 06:00:00,54,4.99719,-72.7074,21.57,20.73,22.26,20.77,21.87,1012,95,0.91,314,0.0,85,0,0,0
2022-10-17 07:00:00,54,4.99719,-72.7074,22.06,20.16,22.65,21.3,22.42,1013,89,0.69,333,0.0,81,0,0,0
2022-10-17 08:00:00,54,4.99719,-72.7074,22.64,20.55,23.26,22.13,22.89,1014,88,0.57,136,0.0,90,0,0,0
2022-10-17 09:00:00,54,4.99719,-72.7074,25.91,21.14,26.51,25.35,26.3,1014,75,1.32,150,0.0,96,0,0,0
2022-10-17 10:00:00,54,4.99719,-72.7074,27.24,21.52,29.36,26.79,27.46,1014,71,1.69,155,0.0,96,0,0,0
2022-10-17 11:00:00,54,4.99719,-72.7074,27.74,21.53,30.05,27.35,28.03,1013,69,1.77,161,0.0,96,0,0,0
2022-10-17 12:00:00,54,4.99719,-72.7074,29.01,21.51,31.69,28.69,29.48,1012,64,1.93,177,0.0,94,0,0,0
2022-10-17 13:00:00,54,4.99719,-72.7074,28.32,22.09,31.15,27.79,29.03,1011,69,1.52,159,0.12,94,1,0,0
2022-10-17 14:00:00,54,4.99719,-72.7074,27.8,22.29,30.53,27.1,28.67,1010,72,0.82,168,0.32,94,1,0,0
2022-10-17 15:00:00,54,4.99719,-72.7074,27.31,22.92,30.11,26.22,28.66,1008,77,0.35,96,0.11,93,1,0,0
2022-10-17 16:00:00,54,4.99719,-72.7074,27.42,22.37,30.01,26.71,28.42,1008,74,0.62,185,0.0,94,0,0,0
2022-10-17 17:00:00,54,4.99719,-72.7074,26.86,21.61,28.86,26.45,27.22,1007,73,1.48,159,0.0,97,0,0,0
2022-10-17 18:00:00,54,4.99719,-72.7074,25.64,22.14,26.37,25.28,26.52,1009,81,1.12,114,0.0,97,0,0,0
2022-10-17 19:00:00,54,4.99719,-72.7074,25.58,20.6,26.13,25.2,26.18,1010,74,0.9,100,0.0,100,0,0,0
2022-10-17 20:00:00,54,4.99719,-72.7074,24.94,21.05,25.55,24.54,25.87,1012,79,0.82,14,0.0,97,0,1,2
2022-10-17 21:00:00,54,4.99719,-72.7074,24.18,20.91,24.79,23.64,24.82,1012,82,1.27,344,0.0,99,0,1,1
2022-10-17 22:00:00,54,4.99719,-72.7074,24.1,21.23,24.76,23.61,24.78,1012,84,1.04,319,0.0,99,0,0,0
2022-10-17 23:00:00,54,4.99719,-72.7074,24.2,21.52,24.9,23.67,24.79,1012,85,0.48,321,0.0,100,0,0,0
2022-10-18 00:00:00,54,4.99719,-72.7074,23.38,21.09,24.05,23.05,23.88,1012,87,0.72,330,0.7,100,1,0,0
2022-10-18 01:00:00,54,4.99719,-72.7074,22.46,21.1,23.16,21.97,22.89,1012,92,1.27,329,1.94,100,1,0,0
